year,date,round,siteID,temperature_level,precipitation_level,blockID,plotID,treatment,removed_fg,biomass,name,remark,functional_group
2016,2016-08-08,2,Rambera,sub-alpine,3,Ram8,Ram8FB,FB,F,0.51,LCK,NA,NA
2016,2016-08-08,2,Rambera,sub-alpine,3,Ram8,Ram8FB,FB,B,0.88,LCK,NA,NA
2016,2016-08-08,2,Rambera,sub-alpine,3,Ram8,Ram8GB,GB,G,2.15,LCK,NA,NA
2016,2016-08-08,2,Rambera,sub-alpine,3,Ram8,Ram8GB,GB,B,0.34,LCK,NA,NA
2016,2016-08-08,2,Rambera,sub-alpine,3,Ram8,Ram8FGB,FGB,F,0.06,LCK,NA,NA
2016,2016-08-08,2,Rambera,sub-alpine,3,Ram8,Ram8FGB,FGB,G,0.79,LCK,NA,NA
2016,2016-08-08,2,Rambera,sub-alpine,3,Ram8,Ram8FGB,FGB,B,0.82,LCK,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves1,Ves1F,F,F,3.87,Aynhoa,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves1,Ves1B,B,B,4.55,Aynhoa,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves1,Ves1G,G,G,2.86,Aynhoa,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves1,Ves1FG,GF,F,5.92,Aynhoa,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves1,Ves1FG,GF,G,4.78,Aynhoa,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves1,Ves1FB,FB,F,3.78,Aynhoa,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves1,Ves1FB,FB,B,5.7,Aynhoa,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves1,Ves1GB,GB,G,4.98,Aynhoa,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves1,Ves1GB,GB,B,5.16,Aynhoa,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves1,Ves1FGB,FGB,F,6.77,Aynhoa,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves1,Ves1FGB,FGB,G,3.26,Aynhoa,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves1,Ves1FGB,FGB,B,1.91,Aynhoa,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves2,Ves2F,F,F,8.57,LCK,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves2,Ves2B,B,B,3.33,LCK,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves2,Ves2G,G,G,6.5,LCK,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves2,Ves2FG,GF,F,4.78,LCK,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves2,Ves2FG,GF,G,6.88,LCK,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves2,Ves2FB,FB,F,5.46,LCK,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves2,Ves2FB,FB,B,4.85,LCK,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves2,Ves2GB,GB,G,5.76,LCK,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves2,Ves2GB,GB,B,5.15,LCK,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves2,Ves2FGB,FGB,F,5.72,LCK,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves2,Ves2FGB,FGB,G,3.45,LCK,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves2,Ves2FGB,FGB,B,11.98,LCK,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3F,F,F,3.15,Ma Emilia,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3B,B,B,0.36,Maja,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3G,G,G,2.54,Maja,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3FG,GF,F,4.63,Maja,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3FG,GF,G,4.38,Maja,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3FB,FB,F,3.17,Ma Emilia,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3FB,FB,B,4.43,Ma Emilia,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3GB,GB,G,7.21,Maja,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3GB,GB,B,4.04,Maja,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3FGB,FGB,F,2.88,Ma Emilia,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3FGB,FGB,G,3.33,Ma Emilia,NA,NA
2016,2016-07-14,1,Veskre,sub-alpine,4,Ves3,Ves3FGB,FGB,B,2.44,Ma Emilia,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4F,F,F,2.19,Maja,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4B,B,B,3.11,Ma Emilia,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4G,G,G,2.35,Ma Emilia,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4FG,GF,F,2.88,Ma Emilia,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4FG,GF,G,7.47,Ma Emilia,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4FB,FB,F,3.69,Jesslyn and Maja,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4FB,FB,B,4.29,Jesslyn and Maja,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4GB,GB,G,4.13,Maja,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4GB,GB,B,2.35,Maja,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4FGB,FGB,F,3.96,Maja,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4FGB,FGB,G,2.63,Maja,NA,NA
2016,2016-07-15,1,Veskre,sub-alpine,4,Ves4,Ves4FGB,FGB,B,5.43,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1F,F,F,0.16,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1B,B,B,0.88,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1G,G,G,0.83,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1FG,GF,F,1.09,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1FG,GF,G,0.36,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1FB,FB,F,1.54,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1FB,FB,B,0.65,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1GB,GB,G,1.45,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1GB,GB,B,1.6,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1FGB,FGB,F,1.77,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1FGB,FGB,G,1.05,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh1,Arh1FGB,FGB,B,1.85,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2F,F,F,0.13,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2B,B,B,0.85,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2G,G,G,0.78,LCK,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2FG,GF,F,0.49,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2FG,GF,G,1.03,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2FB,FB,F,0.55,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2FB,FB,B,1.72,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2GB,GB,G,1.16,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2GB,GB,B,3.77,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2FGB,FGB,F,0.31,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2FGB,FGB,G,2.34,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh2,Arh2FGB,FGB,B,3.54,Ma Emilia,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3F,F,F,0.38,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3B,B,B,0.43,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3G,G,G,0.67,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3FG,GF,F,0.23,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3FG,GF,G,0.59,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3FB,FB,F,0.46,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3FB,FB,B,1.02,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3GB,GB,G,0.7,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3GB,GB,B,0.99,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3FGB,FGB,F,0.63,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3FGB,FGB,G,1.03,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh3,Arh3FGB,FGB,B,0.43,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4F,F,F,0.08,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4B,B,B,0.15,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4G,G,G,1.21,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4FG,GF,F,0.37,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4FG,GF,G,0.82,Maja,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4FB,FB,F,0.53,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4FB,FB,B,0.27,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4GB,GB,G,1.48,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4GB,GB,B,1.46,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4FGB,FGB,F,0.85,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4FGB,FGB,G,2.01,Ardian,NA,NA
2016,2016-08-05,2,Arhelleren,boreal,3,Arh4,Arh4FGB,FGB,B,1.33,Ardian,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1F,F,F,0.53,Krstina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1B,B,B,0.56,Anyhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1G,G,G,0.52,Anyhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1FG,GF,F,0.3,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1FG,GF,G,1.12,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1FB,FB,F,0.37,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1FB,FB,B,0.39,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1GB,GB,G,0.68,Anyhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1GB,GB,B,0.36,Anyhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1FGB,FGB,F,0.59,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1FGB,FGB,G,1.04,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj1,Skj1FGB,FGB,B,0.33,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2F,F,F,0.58,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2B,B,B,0.16,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2G,G,G,0.86,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2FG,GF,F,0.23,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2FG,GF,G,0.69,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2FB,FB,F,0.43,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2FB,FB,B,0.77,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2GB,GB,G,0.89,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2GB,GB,B,1.33,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2FGB,FGB,F,0.46,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2FGB,FGB,G,0.89,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj2,Skj2FGB,FGB,B,0.22,Aynhoa,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3F,F,F,0.81,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3B,B,B,0.53,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3G,G,G,0.75,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3FG,GF,F,1.06,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3FG,GF,G,3.32,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3FB,FB,F,0.93,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3FB,FB,B,0.44,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3GB,GB,G,1.37,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3GB,GB,B,2.36,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3FGB,FGB,F,0.57,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3FGB,FGB,G,2.02,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj3,Skj3FGB,FGB,B,1.19,LCK,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4F,F,F,0.35,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4B,B,B,0.77,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4G,G,G,2.69,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4FG,GF,F,0.32,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4FG,GF,G,0.78,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4FB,FB,F,0.42,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4FB,FB,B,2.04,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4GB,GB,G,1.06,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4GB,GB,B,0.35,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4FGB,FGB,F,0.14,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4FGB,FGB,G,0.51,Kristina,NA,NA
2016,2016-08-18,2,Skjelingahaugen,alpine,4,Skj4,Skj4FGB,FGB,B,2.43,Kristina,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1F,F,F,6.74,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1B,B,B,0,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1G,G,G,4.66,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1FG,GF,F,11.39,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1FG,GF,G,4.72,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1FB,FB,F,9.37,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1FB,FB,B,0.17,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1GB,GB,G,4.24,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1GB,GB,B,0.04,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1FGB,FGB,F,8.42,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1FGB,FGB,G,7.22,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau1,Fau1FGB,FGB,B,1.21,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2F,F,F,7.46,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2B,B,B,0.08,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2G,G,G,2.1,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2FG,GF,F,6.87,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2FG,GF,G,3.45,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2FB,FB,F,4.47,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2FB,FB,B,0.1,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2GB,GB,G,2.34,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2GB,GB,B,0,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2FGB,FGB,F,9.26,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2FGB,FGB,G,6.15,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau2,Fau2FGB,FGB,B,0.54,Petrik,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4F,F,F,5.1,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4B,B,B,0.43,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4G,G,G,1.9,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4FG,GF,F,6.26,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4FG,GF,G,3.26,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4FB,FB,F,4.81,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4FB,FB,B,0.15,Anja Petek,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4GB,GB,G,3.36,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4GB,GB,B,1.24,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4FGB,FGB,F,6.29,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4FGB,FGB,G,5.98,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau4,Fau4FGB,FGB,B,2.02,LCK,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5F,F,F,8.22,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5B,B,B,0.14,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5G,G,G,4.56,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5FG,GF,F,7.76,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5FG,GF,G,2.64,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5FB,FB,F,5.61,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5FB,FB,B,0.03,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5GB,GB,G,4.76,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5GB,GB,B,0.4,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5FGB,FGB,F,7.89,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5FGB,FGB,G,7.88,Shu,NA,NA
2017,2017-06-28,1,Fauske,boreal,1,Fau5,Fau5FGB,FGB,B,2.56,Shu,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1F,F,F,3.3,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1B,B,B,0,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1G,G,G,3.25,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1FG,GF,F,2.76,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1FG,GF,G,4.42,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1FB,FB,F,4.35,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1FB,FB,B,0.23,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1GB,GB,G,3.36,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1GB,GB,B,0.11,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1FGB,FGB,F,4.93,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1FGB,FGB,G,2.01,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr1,Alr1FGB,FGB,B,0.3,LCK,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2F,F,F,3.58,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2B,B,B,0.03,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2G,G,G,2,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2FG,GF,F,5.33,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2FG,GF,G,5.32,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2FB,FB,F,4.54,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2FB,FB,B,0.13,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2GB,GB,G,2.98,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2GB,GB,B,0.03,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2FGB,FGB,F,4.29,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2FGB,FGB,G,3.55,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr2,Alr2FGB,FGB,B,1.52,Anja Petek,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3F,F,F,3.1,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3B,B,B,0.01,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3G,G,G,6.77,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3FG,GF,F,2.33,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3FG,GF,G,3.5,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3FB,FB,F,1.46,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3FB,FB,B,0.02,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3GB,GB,G,0.95,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3GB,GB,B,0.01,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3FGB,FGB,F,2.39,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3FGB,FGB,G,2.21,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr3,Alr3FGB,FGB,B,0.54,Petrik,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr5,Alr5F,F,F,1.78,Shu,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr5,Alr5B,B,B,0.56,Shu,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr5,Alr5G,G,G,1.11,Shu,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr5,Alr5FG,GF,F,3.17,Shu,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr5,Alr5FG,GF,G,2.37,Shu,NA,NA
2017,2017-06-28,1,Alrust,sub-alpine,1,Alr5,Alr5FB,FB,F,2.94,Shu,NA,NA
